1,27,172,1.30918178125285,0.168427558522671,9,0.989079523738474,0.239164670114405
1,27,172,1.30918178125285,0.168427558522671,9,0.989079523738474,0.239164670114405
1,27,172,1.30918178125285,0.168427558522671,9,0.989079523738474,0.239164670114405
1,27,172,1.30918178125285,0.168427558522671,9,0.989079523738474,0.239164670114405
1,27,172,1.30918178125285,0.168427558522671,9,0.989079523738474,0.239164670114405
2,12,156,1.4445063481573,0.146806332934648,7,0.946925352606922,0.252781691378914
2,12,156,1.4445063481573,0.146806332934648,7,0.946925352606922,0.252781691378914
2,12,156,1.4445063481573,0.146806332934648,7,0.946925352606922,0.252781691378914
2,12,156,1.4445063481573,0.146806332934648,7,0.946925352606922,0.252781691378914
2,12,156,1.4445063481573,0.146806332934648,7,0.946925352606922,0.252781691378914
3,26,98,1.5905827537179,0.301654540468007,2,0.654533613752574,0.00597478123381734
3,26,98,1.5905827537179,0.301654540468007,2,0.654533613752574,0.00597478123381734
3,26,98,1.5905827537179,0.301654540468007,2,0.654533613752574,0.00597478123381734
3,26,98,1.5905827537179,0.301654540468007,2,0.654533613752574,0.00597478123381734
3,26,98,1.5905827537179,0.301654540468007,2,0.654533613752574,0.00597478123381734
4,44,176,1.59490712173283,0.142808882053941,19,0.907524180784822,0.497795905102976
4,44,176,1.59490712173283,0.142808882053941,19,0.907524180784822,0.497795905102976
4,44,176,1.59490712173283,0.142808882053941,19,0.907524180784822,0.497795905102976
4,44,176,1.59490712173283,0.142808882053941,19,0.907524180784822,0.497795905102976
4,44,176,1.59490712173283,0.142808882053941,19,0.907524180784822,0.497795905102976
5,36,138,1.78227967740968,0.185193429514766,25,0.902313227299601,0.445944181992672
5,36,138,1.78227967740968,0.185193429514766,25,0.902313227299601,0.445944181992672
5,36,138,1.78227967740968,0.185193429514766,25,0.902313227299601,0.445944181992672
5,36,138,1.78227967740968,0.185193429514766,25,0.902313227299601,0.445944181992672
5,36,138,1.78227967740968,0.185193429514766,25,0.902313227299601,0.445944181992672
6,52,124,1.23777158427984,0.311777711752802,26,0.761391769722104,0.0119664488593116
