"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"253",253,11,110,1.7872589926701,0.0371736271306872,16,0.930944296997041,0.312143681338057,0.889288261067122,1,2.55527032751787
"332",332,46,148,1.60821026084013,0.01915237698704,11,0.965920682717115,0.44118641410023,0.757042639423162,2,2.54823321773182
"55",55,11,144,1.66991905421019,0.0307332148775458,24,0.915459160413593,0.451309045427479,0.916089561767876,1,2.54422748676912
"9",9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1,2.48727788529101
"220",220,43,126,1.67223625802435,0.0277881629765034,13,0.705392954219133,0.21912657096982,1.57999077066779,1,2.48401521394343
"27",27,21,100,1.22767506600358,0.148934124875814,22,0.619447205401957,0.0952153803082183,0.443311551585793,2,2.46554323900293
"14",14,7,176,1.46205678787082,0.236769725196064,7,0.794044917076826,0.171007040771656,0.66995945526287,1,2.4390425393939
"396",396,10,72,1.32908420283347,0.0598545071668923,5,0.754023927357048,0.21620260598138,0.843415517359972,1,2.2895034083819
"63",63,4,144,1.53153102505021,0.240729202330112,14,0.732055584713817,0.219586324412376,1.55609498079866,1,2.24184158075257
"241",241,29,136,1.48045233604498,0.350908640120178,8,0.730721244867891,0.062351870117709,1.50745270261541,1,2.23325659119577
"314",314,37,138,1.60016961107031,0.0258367649279535,24,0.830439804680645,0.359845092170872,1.48857869952917,2,2.22124563099466
"79",79,46,142,1.55223971824162,0.0195123125799,21,0.815193931572139,0.469889104482718,1.66289523337036,2,2.20541070135656
"210",210,52,154,1.4571814712137,0.0197178555652499,4,0.853376633673906,0.447159773902968,0.284920225385576,2,2.09852770717102
"126",126,6,64,1.75498074023053,0.279726095683873,15,0.826696482393891,0.0969585056882352,0.225019238423556,1,1.95480972842909
"75",75,28,118,1.30640411200002,0.064848611690104,5,0.950491285696626,0.046938824467361,1.60977145517245,1,1.93281401003405
"383",383,29,70,1.41834680638276,0.296090042311698,4,0.990235979389399,0.0133439201163128,1.83118255995214,2,1.86466918636887
"192",192,50,116,1.73888770099729,0.0821271047927439,12,0.811350922472775,0.0300503914477304,0.324950638692826,1,1.79076526934273
"163",163,3,136,1.48173707309179,0.359151773992926,14,0.849083922989667,0.176396904862486,1.48523774463683,1,1.78481469989335
"206",206,23,76,1.29002491249703,0.0514458989724517,10,0.6902278306894,0.154728112509474,1.40929865743965,1,1.77556710653375
"24",24,24,144,1.78197859050706,0.094534105155617,20,0.748813322745264,0.0699061345076188,1.35812919540331,2,1.71794334518134
"74",74,42,162,1.57830402064137,0.105041053146124,20,0.931752516422421,0.120778560522012,0.48790397727862,2,1.64963387065102
"116",116,6,128,1.39814925352111,0.269722192455083,6,0.817247197031975,0.203514155582525,1.3886942169629,1,1.61603411695306
"304",304,45,152,1.23450826881453,0.133913170546293,13,0.941402967367321,0.0819304520264268,0.916451901197433,1,1.58134116466824
"230",230,47,106,1.72553707309999,0.0244487712159753,13,0.976534354593605,0.265368780004792,1.28320458857343,1,1.52892743951952
"371",371,16,92,1.52359146689996,0.0834336649626494,18,0.699620079901069,0.0546777542913333,0.30881161056459,1,1.47186535752951
"385",385,37,86,1.2553894111421,0.0441131055355072,18,0.730544158350676,0.0437611759407446,1.35780749423429,2,1.46366751284137
"107",107,27,140,1.46722062751651,0.369315687660128,18,0.917053628899157,0.0426513502607122,0.904700638260692,2,1.44154586567113
"382",382,18,92,1.54188119787723,0.0539764873683453,12,0.680928087048233,0.219076771521941,0.611156836152077,2,1.40524165930359
"286",286,21,88,1.77018130375072,0.0292855178937316,19,0.97577877882868,0.431533708237112,0.0169488089159131,2,1.39007989179391
"242",242,16,146,1.67106665410101,0.367369013745338,3,0.943940587155521,0.10326643451117,1.40015831589699,1,1.36585662119367
"123",123,15,138,1.24399142106995,0.372211969923228,12,0.925735297892243,0.0275817858055234,0.880618066526949,1,1.35387883969726
"77",77,30,180,1.561887016939,0.0790804362855852,17,0.948164398688823,0.0199521016329527,1.479491696693,1,1.30817102766557
"348",348,25,154,1.48764651096426,0.104609408043325,5,0.898529831878841,0.168647034326568,0.725010688882321,2,1.29492872564997
"186",186,41,168,1.46368740722537,0.0642083405517042,3,0.685515707638115,0.180487004923634,0.806871201843023,2,1.21924811354235
"13",13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1,1.21517731764694
"76",76,33,90,1.21457191128284,0.338346825260669,22,0.986913375556469,0.0297234391327947,0.926156147383153,2,1.17874115062137
"103",103,21,180,1.26181316636503,0.323010994121432,9,0.617907933518291,0.0692883848678321,1.26992055634037,1,1.15884260861613
"278",278,3,74,1.49107845509425,0.385085318330675,15,0.674477736651897,0.0588096493156627,0.479068840388209,1,1.1469008503195
"330",330,7,94,1.38364938148297,0.346792155783623,16,0.974159874673933,0.0195698924362659,0.834306706208736,1,1.13845893941463
"323",323,6,86,1.42924469062127,0.268258936144412,9,0.769289664458483,0.172944112564437,0.81587193813175,2,1.07951003141758
"271",271,13,116,1.53284663180821,0.123085602000356,25,0.903885013144463,0.0360596355749294,1.84689961466938,2,1.02946875887775
"38",38,55,166,1.67345243655145,0.0374985586851835,24,0.64183995667845,0.0204371240688488,0.0922584012150764,2,0.977884295167672
"221",221,32,166,1.43462219964713,0.342883676756173,3,0.715632701199502,0.0373327006818727,1.03800133150071,1,0.954271962790968
"381",381,17,180,1.47184668593109,0.166079551633447,22,0.77301202211529,0.0363174809608608,1.6871786788106,2,0.938235552859987
"208",208,19,124,1.71472473582253,0.212792188115418,3,0.910891264863312,0.130322689423338,0.181144062429667,1,0.931465151470429
"174",174,18,170,1.25931591549888,0.224402446579188,15,0.827797950897366,0.00791592383757234,0.630750323180109,2,0.90774835163285
"26",26,11,134,1.36214990573935,0.148634200356901,7,0.792725267261267,0.211523878038861,0.967892464250326,2,0.904142646479771
"316",316,19,74,1.70716793937609,0.284515605121851,6,0.615942739974707,0.0209427692461759,0.00203204853460193,2,0.847560266263609
"52",52,25,158,1.49254285460338,0.0113628416322172,23,0.727240607421845,0.0142538117943332,0.526694533415139,2,0.841897516506565
