1,45,170,1.21045208768919,0.281673952005804,11,0.929943469166756,0.186713495990261,1.12234629690647,2
1,45,170,1.21045208768919,0.281673952005804,11,0.929943469166756,0.186713495990261,1.12234629690647,2
1,45,170,1.21045208768919,0.281673952005804,11,0.929943469166756,0.186713495990261,1.12234629690647,2
1,45,170,1.21045208768919,0.281673952005804,11,0.929943469166756,0.186713495990261,1.12234629690647,2
1,45,170,1.21045208768919,0.281673952005804,11,0.929943469166756,0.186713495990261,1.12234629690647,2
2,8,98,1.64221427086741,0.0834899843670428,5,0.954982161335647,0.187732927501202,1.87835007579997,2
2,8,98,1.64221427086741,0.0834899843670428,5,0.954982161335647,0.187732927501202,1.87835007579997,2
2,8,98,1.64221427086741,0.0834899843670428,5,0.954982161335647,0.187732927501202,1.87835007579997,2
2,8,98,1.64221427086741,0.0834899843670428,5,0.954982161335647,0.187732927501202,1.87835007579997,2
2,8,98,1.64221427086741,0.0834899843670428,5,0.954982161335647,0.187732927501202,1.87835007579997,2
3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2
3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2
3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2
3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2
3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2
4,40,174,1.35489825177938,0.301414115633816,17,0.611934170313179,0.138987085898407,0.110185471363366,1
4,40,174,1.35489825177938,0.301414115633816,17,0.611934170313179,0.138987085898407,0.110185471363366,1
4,40,174,1.35489825177938,0.301414115633816,17,0.611934170313179,0.138987085898407,0.110185471363366,1
4,40,174,1.35489825177938,0.301414115633816,17,0.611934170313179,0.138987085898407,0.110185471363366,1
4,40,174,1.35489825177938,0.301414115633816,17,0.611934170313179,0.138987085898407,0.110185471363366,1
5,25,68,1.23706675954163,0.226877175271511,23,0.915956608857959,0.36125816218555,1.16183719737455,1
5,25,68,1.23706675954163,0.226877175271511,23,0.915956608857959,0.36125816218555,1.16183719737455,1
5,25,68,1.23706675954163,0.226877175271511,23,0.915956608857959,0.36125816218555,1.16183719737455,1
5,25,68,1.23706675954163,0.226877175271511,23,0.915956608857959,0.36125816218555,1.16183719737455,1
5,25,68,1.23706675954163,0.226877175271511,23,0.915956608857959,0.36125816218555,1.16183719737455,1
6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2
6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2
6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2
6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2
6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2
7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1
7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1
7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1
7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1
7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1
8,42,122,1.25117604802363,0.0240128754638135,21,0.641946552507579,0.236537059419788,1.45922236237675,1
8,42,122,1.25117604802363,0.0240128754638135,21,0.641946552507579,0.236537059419788,1.45922236237675,1
8,42,122,1.25117604802363,0.0240128754638135,21,0.641946552507579,0.236537059419788,1.45922236237675,1
8,42,122,1.25117604802363,0.0240128754638135,21,0.641946552507579,0.236537059419788,1.45922236237675,1
8,42,122,1.25117604802363,0.0240128754638135,21,0.641946552507579,0.236537059419788,1.45922236237675,1
9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1
9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1
9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1
9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1
9,13,114,1.47169163203798,0.0733317620120943,11,0.886945817992091,0.0952594398986548,0.878925545606762,1
10,26,142,1.47031590021215,0.00445020291954279,22,0.92963865371421,0.0675681801512837,1.52927906764671,1
10,26,142,1.47031590021215,0.00445020291954279,22,0.92963865371421,0.0675681801512837,1.52927906764671,1
10,26,142,1.47031590021215,0.00445020291954279,22,0.92963865371421,0.0675681801512837,1.52927906764671,1
10,26,142,1.47031590021215,0.00445020291954279,22,0.92963865371421,0.0675681801512837,1.52927906764671,1
10,26,142,1.47031590021215,0.00445020291954279,22,0.92963865371421,0.0675681801512837,1.52927906764671,1
11,12,112,1.7503461593762,0.395538199320436,24,0.885919153317809,0.411649154266343,1.37293693423271,2
11,12,112,1.7503461593762,0.395538199320436,24,0.885919153317809,0.411649154266343,1.37293693423271,2
11,12,112,1.7503461593762,0.395538199320436,24,0.885919153317809,0.411649154266343,1.37293693423271,2
11,12,112,1.7503461593762,0.395538199320436,24,0.885919153317809,0.411649154266343,1.37293693423271,2
11,12,112,1.7503461593762,0.395538199320436,24,0.885919153317809,0.411649154266343,1.37293693423271,2
12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2
12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2
12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2
12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2
12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2
13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1
13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1
13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1
13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1
13,7,68,1.22612707405351,0.0527706456370652,12,0.912904362566769,0.0151519790524617,0.133284414652735,1
