"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"143",143,55,164,1.21359062721021,0.0602257967926562,0.558050960535184,0.899210745003074,0.453865069197491,0.110284331720322,2,0.566054125672719
"71",71,45,192,1.41757249650545,0.0363608067855239,1.64155152090825,0.869566512852907,0.440423028776422,1.77830516500399,1,0.563062562096274
"97",97,10,60,1.70971617372707,0.155617555603385,2.35833384166472,0.883687866292894,0.138412026921287,0.645293679088354,1,0.536160133030478
"52",52,49,202,1.70938627501018,0.381261477340013,0.846837595570832,0.804856981430203,0.0476709700888023,1.95665760664269,2,0.508751598563327
"126",126,23,150,1.37297226497903,0.131298302579671,0.105403665918857,0.741963542345911,0.0325097176246345,0.146175883710384,2,0.497726200910744
"10",10,3,236,1.59691539765336,0.101624134276062,2.37324792193249,0.808912468701601,0.434987083775923,1.15045898221433,2,0.478097297273257
"7",7,52,114,1.75344372675754,0.0224512796849012,0.548389253905043,0.855882695876062,0.334502645418979,0.915673598647118,1,0.425660839425116
"30",30,19,214,1.7467953805346,0.00452777538448572,2.79435972450301,0.619587967824191,0.0228907604468986,0.00167138408869505,2,0.38718426843489
"138",138,6,102,1.55341214756481,0.363554944843054,0.658737769816071,0.642423360142857,0.186440101708286,0.81617385474965,1,0.380894868381171
"19",19,35,148,1.54369869427755,0.27692317198962,2.98625390022062,0.869100292120129,0.0810926909325644,0.368940951768309,1,0.374499338448978
"181",181,52,204,1.50907555706799,0.137353192642331,2.75471316603944,0.694976615160704,0.294753611437045,0.427479499019682,2,0.356735478122153
"128",128,44,164,1.48832861487754,0.0575710765086114,1.9215956388507,0.692108320631087,0.0293055799556896,0.743721974547952,2,0.344546272843712
"62",62,20,204,1.53500691619702,0.102218075376004,0.596806538058445,0.613711817469448,0.0160149154253304,0.508024912327528,1,0.32899107651069
"152",152,57,152,1.2138160941191,0.310855461470783,1.84700397122651,0.729444746114314,0.0376031353371218,1.98493583826348,2,0.300219328007161
"111",111,23,68,1.35063595734537,0.336110592260957,0.477556989295408,0.62151742996648,0.156146872439422,0.316902902908623,1,0.287711771792983
"11",11,9,158,1.6742091789376,0.344517067167908,2.76049125473946,0.853063943888992,0.264103897614405,0.878441259264946,2,0.278077915036476
"119",119,36,88,1.47364596412517,0.0637428572401404,1.72689355490729,0.663707845564932,0.344853803515434,1.12021237332374,1,0.271954000796644
"104",104,10,212,1.43561106934212,0.299733749683946,0.873869454022497,0.83584970375523,0.238951024133712,1.94270350597799,1,0.25905178381276
"149",149,48,128,1.60735127069056,0.0732795106247068,0.790068835951388,0.702647568657994,0.315405088011175,1.58597259456292,2,0.258325034165321
"191",191,35,98,1.78178329523653,0.331235260609537,1.88780030538328,0.708055239450186,0.372266607359052,0.152164137456566,1,0.257401867640702
"159",159,26,152,1.25026358915493,0.163965603150427,0.378262186422944,0.923621706478298,0.150520755792968,1.33076566644013,1,0.241580553326742
"151",151,48,152,1.22502628793009,0.130307216290385,2.60883213300258,0.891018655803055,0.258880269364454,1.57735056104138,1,0.240661302661983
"115",115,40,150,1.58444912396371,0.327133265975863,0.797976027242839,0.948363456316292,0.218265011324547,0.705874787177891,1,0.238216132981673
"197",197,43,118,1.21489388924092,0.128289256524295,2.3845510748215,0.814607572369277,0.0903765582479537,1.06083866301924,1,0.235772713364408
"117",117,55,142,1.66248483401723,0.354917287547141,1.02576971612871,0.746444449573755,0.321662828093395,0.932316610589623,1,0.233383212835513
"69",69,14,160,1.24941254602745,0.107832342758775,1.55521009932272,0.650868230313063,0.277760002645664,0.6207116083242,1,0.232755834135093
"16",16,14,176,1.27071601836942,0.0679398087784648,1.36329465941526,0.910348572675139,0.4225320169935,0.923466542270035,2,0.221156644736049
"154",154,25,98,1.22064457694069,0.354569360334426,1.31839415570721,0.785127803497016,0.426713063498028,1.95707652159035,1,0.216841350008663
"25",25,4,14,1.626290125167,0.295984923373908,2.20957455597818,0.91329553714022,0.228730185655877,1.10432393010706,1,0.215327147478365
"168",168,45,214,1.79080791254528,0.396932308003306,1.54385611787438,0.896517300419509,0.213053724379279,1.23814019467682,2,0.213801961960356
"131",131,49,238,1.63532969481312,0.346555240266025,2.67107611731626,0.989590826909989,0.394273048383184,0.711012546904385,2,0.21157195046601
"82",82,29,98,1.24033515192568,0.281783485785127,2.4224575040862,0.851336892042309,0.1335974362446,0.769414055161178,1,0.204809362491667
"81",81,30,68,1.61010459749959,0.314497355185449,0.69383271667175,0.975801957119256,0.345993391587399,1.3739481526427,1,0.202104745948445
"49",49,56,170,1.26125312615186,0.381061983015388,2.87543404195458,0.916065813042223,0.0835022564278916,1.83669909602031,1,0.201688031412447
"116",116,49,238,1.31083973874338,0.286892421264201,1.76593653392047,0.656877437513322,0.0936118625104427,0.591374028474092,1,0.195779030341447
"185",185,53,138,1.35949704456143,0.395607544109225,0.640810359735042,0.658542326278985,0.172395549714565,1.72724401671439,2,0.195564271823101
"135",135,29,68,1.59202308948152,0.196598486602306,0.594445931492373,0.899072657246143,0.33973081165459,0.527515748515725,2,0.194607436828013
"127",127,3,226,1.55423440779559,0.352730634994805,1.60616427543573,0.897461918741465,0.355633390485309,0.482045435346663,1,0.19398579614513
"89",89,31,116,1.49556860192679,0.120001467783004,2.34201545733958,0.605781784374267,0.297179814544506,0.285715171135962,1,0.193053379334609
"66",66,30,174,1.39457786777057,0.257374504301697,0.720600305590779,0.844385466072708,0.285199960577302,0.660046171862632,2,0.191062426437402
"68",68,15,114,1.25159341301769,0.264344328548759,1.55430733971298,0.964832894410938,0.382926043472253,0.179003389086574,2,0.189319144629038
"34",34,33,144,1.36778978216462,0.348841708805412,2.32466054731049,0.868539397791028,0.328912093536928,0.509372387547046,2,0.188116533487803
"53",53,9,100,1.59488166519441,0.270075401291251,0.450344187906012,0.89111498221755,0.195695233531296,1.04255762975663,2,0.187452226572057
"35",35,32,120,1.23154355082661,0.0614122926257551,0.498560138745233,0.95480362130329,0.276935096015222,0.835028455592692,2,0.18743588050388
"189",189,23,102,1.26323738903739,0.117808350175619,2.97379510290921,0.820834834501147,0.155946038896218,0.0339975557290018,2,0.185877552044413
"137",137,59,238,1.39693020014092,0.0812313484959304,0.0538341868668795,0.685678997728974,0.0041098864749074,1.89746767608449,1,0.182960957548345
"184",184,52,188,1.23137434213422,0.264359813928604,1.70326032699086,0.890479842759669,0.452499974402599,0.106938276439905,1,0.182840506307268
"15",15,36,220,1.2840751840733,0.28682612515986,0.821198575431481,0.776273358240724,0.401549404952675,1.99927509808913,2,0.180772318752608
"60",60,41,146,1.7466819729656,0.371267816703767,0.445885444292799,0.714731917809695,0.384740421548486,0.114650870207697,2,0.180335837057048
"75",75,21,106,1.49816415882669,0.313652115873992,0.0920953683089465,0.907407686579973,0.16210148006212,0.950658361427486,2,0.174559178895659
"129",129,22,80,1.76784308203496,0.175422611739486,0.881931958487257,0.991244099941105,0.177463568048552,0.245327861513942,2,0.171781814247413
"36",36,54,142,1.62396703404374,0.293499523308128,1.37950665922835,0.678242027014494,0.266451545525342,1.72313604643568,1,0.168614117847382
"91",91,13,168,1.79953257464804,0.327868353575468,1.36784446821548,0.922442688606679,0.382497817510739,0.241657755803317,1,0.16851120776543
"45",45,55,216,1.41803580760024,0.281409077346325,0.542195644928142,0.712267332989722,0.199457244947553,1.87392747821286,1,0.167401026045094
"5",5,25,134,1.31924346908927,0.17750652115792,2.00122881028801,0.936780502554029,0.258950986899436,0.450089536607265,2,0.167207447516703
"167",167,55,218,1.78541058814153,0.362130610831082,2.36531703779474,0.785953713860363,0.313001248752698,1.98812332376838,1,0.166582577680825
"162",162,33,142,1.71092156236991,0.126803441345692,2.06924044014886,0.799700981378555,0.4468924109824,1.90943452017382,1,0.16470588873055
"124",124,25,214,1.75045269294642,0.356221302691847,0.833008510060608,0.955811871308833,0.204092428670265,1.33344362815842,2,0.163968506434524
"92",92,60,200,1.67692372561432,0.386465415917337,0.904157920740545,0.73123219832778,0.0152298950124532,0.686927718576044,1,0.163439760470985
"29",29,53,158,1.55493631339632,0.364758883230388,0.584659237414598,0.953240379504859,0.358089911518618,1.03831609664485,2,0.161806445938773
"166",166,49,142,1.57909443480894,0.0756230524741113,0.463225666433573,0.85994512680918,0.200765203800984,1.14845560351387,2,0.160760472464351
"96",96,55,162,1.60705352998339,0.197242519445717,2.28893070132472,0.880157684907317,0.308788335649297,1.52382493764162,2,0.15936107858158
"109",109,19,82,1.7685625246726,0.141229521855712,1.09503635577857,0.905773383192718,0.204532286617905,0.912636410910636,1,0.153463904851418
"55",55,28,218,1.43114598300308,0.202760653570294,0.233841152396053,0.703106979932636,0.309803686919622,1.40113696828485,1,0.152087476118729
"120",120,30,120,1.46302175195888,0.0766739199869335,1.61062604142353,0.804164739791304,0.296356810838915,0.811687584035099,2,0.150391647394828
"171",171,50,184,1.53338364148512,0.306015101540834,1.3044994357042,0.722444162890315,0.399256394710392,0.19445226714015,2,0.149470860391339
"176",176,21,152,1.79304149737582,0.330700096767396,1.14603752223775,0.732568762544543,0.399748324649408,1.63980495929718,2,0.149077190519012
"170",170,41,228,1.61629446898587,0.0803540610708296,2.46738068223931,0.823248893674463,0.395599534269422,0.869569724891335,1,0.147542338254252
"1",1,20,186,1.36223017643206,0.20155731216073,1.44909091782756,0.952051736135036,0.485262348549441,1.10460570128635,2,0.147313242240518
"47",47,13,54,1.50323183918372,0.384100846853107,2.56741036148742,0.902035569120198,0.216392828850076,0.528432112652808,2,0.146625136521955
"161",161,29,142,1.25794625398703,0.230272470135242,0.622552887769416,0.667995841149241,0.12846333195921,0.418563787359744,1,0.144598437420458
"182",182,58,234,1.51057314514183,0.358922968246043,0.700248302193359,0.957572564203292,0.419054385973141,0.694602087605745,1,0.143437374800637
"42",42,30,172,1.23739656717516,0.12788578318432,0.00105243944562972,0.852194831334054,0.322636536322534,0.970562106464058,1,0.142531322360952
"41",41,14,78,1.67881251694635,0.274278794042766,1.09086232166737,0.822180971130729,0.35393682483118,0.0472867991775274,2,0.139952159565927
"80",80,3,46,1.67066730489023,0.339274907670915,1.97237042197958,0.777079850342125,0.47396300570108,1.40823353547603,2,0.138536350180423
"77",77,23,144,1.65371231082827,0.266538640111685,1.61657797498628,0.674828868638724,0.459222014294937,0.423986981157213,1,0.137101860079999
"46",46,55,210,1.26982484115288,0.175935714133084,1.55004922673106,0.832818470615894,0.00917093746829778,0.82557071885094,2,0.134427507216057
"31",31,52,136,1.42405106197111,0.247523638419807,2.55537221976556,0.635666176397353,0.155853697448038,1.76880411244929,1,0.133245155407268
"148",148,16,72,1.46046413434669,0.369518314115703,1.46027583279647,0.984857574291527,0.136519075836986,0.98464563768357,2,0.129409291955431
"56",56,33,180,1.42074048598297,0.37492953594774,2.29454414150678,0.606612264178693,0.125021053943783,1.45118479104713,1,0.12629278145673
"123",123,27,166,1.72519229818135,0.212461331300437,1.30847274488769,0.985698115918785,0.455192657653242,1.55604721372947,1,0.125636339680413
"100",100,49,128,1.72416072785854,0.335618248768151,1.59912703139707,0.877534895949066,0.157424269127659,1.99498462397605,1,0.12464828249827
"63",63,35,116,1.57883362476714,0.246137754805386,0.241429165005684,0.783155630622059,0.340009411796927,0.690634487662464,1,0.12212398542818
"200",200,25,168,1.53264822824858,0.135945154540241,1.14207575772889,0.850646659638733,0.290986316162162,1.93977616727352,1,0.120996455815129
"121",121,33,108,1.36036473624408,0.304194116592407,0.703608957119286,0.68558004219085,0.273321605753154,1.40620179753751,2,0.120190286306118
"67",67,60,180,1.33889946565032,0.168452217429876,1.26311270403676,0.694829685054719,0.167449863860384,1.87414910364896,1,0.120013077283114
"164",164,50,212,1.32385175745003,0.0962381148710847,0.669346401002258,0.773214329406619,0.187642129021697,1.42579782195389,1,0.119863924800722
"14",14,22,194,1.55890661207959,0.209050206746906,0.30718776374124,0.872139338869601,0.430006903945468,0.181438971310854,1,0.119719433697023
"18",18,23,122,1.77184806028381,0.339108226262033,0.944923320785165,0.876420539524406,0.385301426518708,1.79865953046829,1,0.119135879453202
"193",193,11,216,1.29881100403145,0.38560437168926,0.167204532539472,0.759150164108723,0.387159184901975,1.67985623981804,2,0.118723243997695
"169",169,39,98,1.58044349919073,0.332857358921319,0.742291417904198,0.74193872762844,0.062948648352176,0.0204144897870719,2,0.117479729839507
"6",6,23,190,1.21193001559004,0.16963670393452,2.25911195017397,0.819109614100307,0.392042346182279,0.503111199941486,1,0.117118078696259
"84",84,58,166,1.40208118194714,0.272090739756823,1.39462042157538,0.825256901141256,0.497124993125908,1.31552048493177,2,0.116765471009857
"114",114,55,214,1.63404227877036,0.362091993913054,0.117276465520263,0.94665318466723,0.151824838016182,1.50346494605765,1,0.115225581172733
"54",54,55,184,1.49008591677994,0.320970773138106,2.65070680039935,0.845200616121292,0.464920168509707,1.25842398218811,2,0.114341076226724
"57",57,34,224,1.40665680477396,0.282422324363142,1.68442022963427,0.7229591996409,0.127261547604576,1.54508194606751,1,0.114281860797297
"85",85,27,110,1.31949213319458,0.341254990361631,0.682079841149971,0.805888592917472,0.214620905579068,0.834539458621293,1,0.114235795321199
"153",153,7,28,1.4389005553443,0.130994766391814,2.12303911847994,0.997111027687788,0.368021180853248,1.22542051505297,2,0.113767243990121
"102",102,26,114,1.55143662798218,0.168484907131642,1.25874826521613,0.971916178241372,0.317566297482699,0.886123440228403,1,0.112556409538095
"64",64,58,224,1.6615779700689,0.197653661295772,2.28004545439035,0.673404446430504,0.303088341024704,0.315543860197067,1,0.111865832024771
"173",173,54,208,1.73174485964701,0.216099335439503,2.4673077003099,0.816131823789328,0.134552148985676,0.759706258773804,1,0.10853388632426
"165",165,50,196,1.51144483163953,0.278775400295854,1.74845884996466,0.616790769901127,0.323465059627779,0.0528668430633843,2,0.108079508716485
"24",24,51,218,1.56374567365274,0.0737360320985317,2.61796635878272,0.724847214203328,0.280937363160774,1.18763262871653,1,0.106694419028895
"103",103,36,124,1.69319500252604,0.241266265697777,1.99963972438127,0.743682020809501,0.230147127527744,0.0119995819404721,2,0.105399549365783
"12",12,50,142,1.4423930411227,0.29040882429108,0.99254849483259,0.888603566307574,0.207751470734365,0.051945757586509,2,0.105277981074032
"73",73,17,70,1.67339628422633,0.276583966892213,2.88133280002512,0.709867543075234,0.402595213265158,0.0569908604957163,2,0.104992785140639
"2",2,45,196,1.71093680486083,0.337128301989287,1.45222255052067,0.743763149064034,0.132096508750692,1.83985258545727,1,0.102609187968607
"178",178,7,132,1.46045729764737,0.125986002478749,1.20768326497637,0.947411975916475,0.438116480014287,0.234847269486636,2,0.101512459413748
"150",150,32,142,1.75123132118024,0.347498661186546,2.44773821951821,0.830940924491733,0.401070121559314,0.808320522774011,2,0.0987683261685945
"198",198,37,238,1.76673740856349,0.211699885874987,0.477732171071693,0.972930290084332,0.380564953200519,0.611567994579673,2,0.0987470626769047
"8",8,46,218,1.77291254368611,0.185166428796947,1.21191954170354,0.965498453937471,0.28299040265847,1.21891060704365,1,0.0981305431674236
"122",122,36,132,1.43410893604159,0.337129739578813,2.20373636484146,0.748320423159748,0.063649351708591,1.94580690888688,2,0.097525653546289
"98",98,40,188,1.77347269901074,0.13523482857272,1.31260956614278,0.977293205820024,0.356680165277794,0.12933068163693,1,0.0963299107820572
"40",40,53,120,1.30281661665067,0.243435455858707,1.93918769876473,0.984529766160995,0.174492417601869,1.92127131531015,1,0.0934028078661096
"4",4,57,142,1.66977038048208,0.332270287163556,0.328468659427017,0.834967880137265,0.330608415300958,1.25003341212869,2,0.0924599242949422
"3",3,11,192,1.73640584349632,0.333823811355978,2.80107372882776,0.714689742773771,0.225726945209317,1.53751838952303,1,0.0924311636183463
"90",90,47,178,1.49179687849246,0.258963546622545,2.15877890191041,0.985030033160001,0.116840772447176,0.887286369223148,1,0.0916304102608247
"108",108,10,222,1.72767856121063,0.334975483361632,0.0596970375627279,0.982904216460884,0.328085512854159,1.26128404634073,1,0.0912746278007279
"61",61,47,160,1.7754768863786,0.337973864842206,1.99870250467211,0.988346838392317,0.225507434108295,0.986710438970476,1,0.090219898489614
"28",28,35,178,1.35183520889841,0.326443508081138,0.562333869980648,0.942950471770018,0.212036261335015,1.8524041227065,2,0.0878978394142551
"107",107,9,90,1.42365544005297,0.192353836260736,0.740243426291272,0.727947594039142,0.428073356160894,0.18586223339662,2,0.086376277213171
"133",133,17,44,1.64199609537609,0.368305395450443,1.32951033068821,0.869248990993947,0.105731955147348,0.549469758290797,2,0.0846395086708057
"9",9,30,64,1.46251836558804,0.384583927877247,1.20341787789948,0.790111288800836,0.303737887414172,0.32404641341418,1,0.0837735233198077
"22",22,48,146,1.26614821362309,0.188642196170986,1.87418226362206,0.950656500086188,0.152603181661107,0.356130495667458,2,0.0830831789362712
"58",58,3,94,1.51204088120721,0.110106207896024,1.51918996497989,0.794082637876272,0.0125290328869596,1.86468072840944,1,0.081049213072663
"95",95,29,86,1.78493794212118,0.360184840951115,1.35067809652537,0.799805756192654,0.249731054413132,1.07910017389804,2,0.0794487785660691
"48",48,56,186,1.26782628879882,0.197928600478917,1.30281872232445,0.867213489953429,0.018297680770047,0.228260232601315,1,0.0781792367441661
"101",101,40,178,1.23302656779997,0.373494406137615,2.37895734119229,0.95119116101414,0.126228563371114,0.855581552255899,1,0.0755763000900005
"130",130,59,196,1.26988576417789,0.396508706454188,2.70329847908579,0.630817915126681,0.473856533062644,0.809729649685323,1,0.0732498090889045
"94",94,41,174,1.55063872346655,0.112531685270369,1.91120415553451,0.920861789025366,0.432769243023358,1.53261451330036,2,0.071335605581907
"142",142,46,236,1.78791532404721,0.104477319214493,1.86778271687217,0.981663625314832,0.44609695521649,0.842811705544591,2,0.0667716235217741
"70",70,46,164,1.76271944032051,0.358838537149131,1.61133854510263,0.641526844538748,0.447320961859077,1.40539547521621,2,0.0666802411163499
"156",156,20,148,1.7677416165825,0.38279125019908,1.16271659801714,0.879584245476872,0.431727048242465,0.992112372070551,2,0.0651243263773799
"74",74,4,12,1.21263062814251,0.355095203965902,2.84074454801157,0.948643441777676,0.368344258982688,1.53986876783893,1,0.0639874552176651
"196",196,44,212,1.51672310563736,0.155337801575661,2.747627816163,0.791400363761932,0.353176526259631,0.500273926649243,2,0.0610794621695143
"37",37,55,170,1.28651558551937,0.326667980570346,1.87437995430082,0.958518125396222,0.249734953744337,0.611405453179032,1,0.0606315224366538
"145",145,52,116,1.33289085798897,0.22768024308607,0.64349163766019,0.828479048144072,0.459944649832323,1.32431747484952,2,0.0587043002586927
"105",105,29,148,1.44487278722227,0.395021492708474,2.24881066381931,0.785812752973288,0.499010868137702,1.25037843361497,2,0.0572004894806378
"179",179,36,168,1.77918619383126,0.122759563382715,1.44294201722369,0.702788743656129,0.224368191091344,1.42441787850112,1,0.0544326963266099
"188",188,55,140,1.48261271850206,0.381955455709249,1.35893041617237,0.710876406449825,0.265873219585046,0.539885208010674,2,0.052871585160885
"27",27,51,158,1.24985490166582,0.394589754939079,2.17011255584657,0.789470614958555,0.327145780436695,1.6553043005988,1,0.0519937258971886
"175",175,52,222,1.46331761106849,0.0657753743231297,0.448021091753617,0.714665375184268,0.0507453333120793,0.634469924028963,1,0.0513052427534579
"32",32,49,208,1.50361468233168,0.198089328594506,1.8253674285952,0.962685377243906,0.370004319120198,0.736661781556904,2,0.0504139273301363
"43",43,47,114,1.35009530321695,0.233237742166966,0.611767475260422,0.606178507395089,0.2083380977856,0.287949009798467,2,0.0481681777973213
"139",139,7,14,1.70175997721963,0.0328229147940874,0.797320304671302,0.730949817225337,0.249738477286883,0.400894011836499,1,0.0465907006674921
"163",163,25,226,1.24122193129733,0.323418006021529,1.76899312692694,0.74307289775461,0.00200638128444552,1.21768351271749,1,0.0463069426451686
"157",157,17,238,1.39977888031863,0.000268317759037018,1.0252919504419,0.959338348917663,0.111113791936077,1.78989195963368,2,0.0296315034235517
"99",99,48,124,1.2417597847525,0.136526000499725,1.28839379316196,0.70653244452551,0.00521703844424337,0.0908604138530791,1,0.0071054287941968
"13",13,2,218,1.27144217714667,0.0258940095081925,0.497364178067073,0.904075629543513,0.48417523491662,0.477693216875196,2,4.07209211729597e-16
"144",144,2,178,1.45860152081586,0.371943153999746,0.228097227634862,0.895357050653547,0.296055488986894,0.487110732588917,2,7.06909434633181e-24
"192",192,2,228,1.26700117243454,0.188802001439035,1.24095339188352,0.648144645430148,0.492850533686578,0.426851577591151,1,4.93183396850769e-25
"177",177,2,186,1.62008727234788,0.324968250095844,0.0553890117444098,0.614981933683157,0.222567304736003,1.27583031263202,1,8.58475925869434e-31
"87",87,2,224,1.31134276357479,0.389336403366178,0.625144366873428,0.999928553588688,0.327177081024274,1.32810359541327,1,1.44473105169986e-35
