"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"264",264,41,104,1.45561525449157,0.243138978723437,24,0.64084202889353,0.241200810531154,1.18120372807607,2,8.26778305509808
"219",219,41,152,1.28232323066331,0.300270067434758,10,0.669974274095148,0.324398427736014,1.32756740739569,1,8.24484275730897
"311",311,58,148,1.51902124634944,0.21325502274558,15,0.621382467634976,0.292200278141536,0.814178855158389,2,8.23955327028449
"303",303,46,156,1.30943295462057,0.290458205062896,15,0.85370966559276,0.307964522391558,1.95766526879743,1,8.23443107273744
"7",7,16,106,1.24559951224364,0.297970842570066,9,0.719747532065958,0.415751073043793,0.522359755355865,1,8.22745090113601
"102",102,60,142,1.2507648773957,0.250237132143229,7,0.704033778700978,0.254981772624888,1.45756608806551,1,8.21230923262293
"106",106,40,110,1.51622416432947,0.206434011645615,14,0.680439191684127,0.211736635770649,1.0157213662751,1,8.20715292822146
"334",334,14,120,1.72577432929538,0.273055615089834,17,0.772087403479964,0.497250758577138,1.81189824733883,2,8.20404575136021
"126",126,38,146,1.73145509557799,0.209130015410483,13,0.633401147741824,0.485709366737865,1.12151860073209,1,8.18385680714649
"121",121,14,96,1.45853904657997,0.370961272995919,25,0.869681149721146,0.342587658087723,0.195192310493439,1,8.17003121863948
"3",3,51,130,1.59660534812137,0.230665074661374,22,0.817075272742659,0.312292208429426,1.76340213557705,1,8.16586821041569
"27",27,25,82,1.35693342969753,0.330142243392766,25,0.921983923763037,0.274070730083622,0.550101206172258,1,8.14814043772383
"379",379,20,140,1.43279475672171,0.310094514302909,24,0.931879634130746,0.449251848272979,1.28217749018222,1,8.13467805906557
"42",42,26,170,1.72123347404413,0.25471162898466,6,0.71802799962461,0.470860830508173,0.8675921196118,1,8.13397641274529
"263",263,21,146,1.509225849621,0.293232300132513,14,0.893437129165977,0.393786574830301,1.56040425365791,2,8.13256976371824
"112",112,42,102,1.66404209579341,0.317290733847767,15,0.884153017029166,0.241752855596133,0.519423997029662,1,8.11532878213308
"72",72,29,156,1.35365349906497,0.278395094163716,17,0.944345534872264,0.472095563192852,0.449381344486028,2,8.11300197676316
"35",35,50,122,1.66176921199076,0.196008031163365,19,0.937570525892079,0.419659096631221,0.80441079242155,2,8.10814728166927
"162",162,46,142,1.44098448590375,0.348804990109056,22,0.691569566167891,0.269550628378056,0.0245140716433525,2,8.08319418207841
"399",399,60,180,1.69266922110692,0.199377035256475,20,0.677865522168577,0.260621667606756,1.05148933641613,2,8.03828884561291
"77",77,60,134,1.22471043239348,0.262049994338304,10,0.667789890337735,0.229935333249159,0.0124813104048371,2,8.00730148560863
"163",163,34,138,1.77821628456004,0.377434290014207,6,0.808627223689109,0.316693265456706,0.0504105649888515,2,8.00095731064071
"195",195,33,130,1.28930204263888,0.377460293285549,18,0.741595061589032,0.32296450692229,0.416528520639986,1,7.99964972846224
"198",198,55,144,1.29510074635036,0.296516049746424,24,0.83472409285605,0.292009019991383,1.70108239399269,2,7.98074005245728
"168",168,39,126,1.38060294985771,0.397866505105048,15,0.988647120818496,0.267405170598067,1.44606651971117,2,7.9722006427269
"128",128,37,126,1.29319367674179,0.254337003175169,3,0.834122670721263,0.448492300696671,1.40565792890266,2,7.96887024458275
"133",133,56,170,1.23554924628697,0.152155665960163,13,0.765230553410947,0.317134224693291,1.96002643555403,1,7.96229147791199
"12",12,26,70,1.67932128868997,0.361078916024417,18,0.711269500758499,0.192011487903073,1.60625876905397,1,7.94925962749507
"340",340,32,150,1.37220255075954,0.387493779323995,21,0.614474271424115,0.173195481416769,0.232303649652749,2,7.93163876509301
"343",343,50,170,1.50935118533671,0.260251855384558,20,0.871044835075736,0.456788895535283,1.80704266577959,2,7.92898197515276
"299",299,56,122,1.63550939988345,0.223454466369003,22,0.810746111348271,0.319547709543258,0.186766949947923,2,7.8946638574541
"175",175,52,124,1.73340959977359,0.206735687889159,12,0.788848878070712,0.381735293660313,0.130006690043956,2,7.88624870660888
"20",20,32,74,1.72581310244277,0.202753387950361,24,0.787148499023169,0.376608430990018,0.472688773181289,1,7.88289808447695
"320",320,51,148,1.37974418322556,0.297301123570651,17,0.79458270361647,0.346192212076858,1.09348042216152,1,7.88144977382741
"13",13,19,68,1.21895738476887,0.328667294047773,20,0.970195762533695,0.395127631956711,1.69992517214268,1,7.8762751935719
"274",274,16,50,1.34806452565826,0.232645001728088,24,0.604229750856757,0.408938367851079,0.724587344564497,2,7.85558112151592
"350",350,36,164,1.30175944911316,0.361927601881325,19,0.693086620885879,0.335654616588727,1.92015460925177,1,7.84942272560215
"164",164,29,68,1.71920612230897,0.276833799760789,12,0.692353208083659,0.211112643126398,1.77649593539536,1,7.81959217126415
"113",113,35,130,1.55579389692284,0.353615285456181,15,0.680147702712566,0.123766414239071,0.572907453402877,2,7.8060557686035
"6",6,35,140,1.42055360013619,0.340722761303186,18,0.957531053572893,0.400113170035183,0.0350839793682098,1,7.79050391500222
"148",148,34,74,1.59516855301335,0.189052292145789,18,0.783024432323873,0.470531637081876,1.36599854426458,1,7.78626932809217
"224",224,46,162,1.3161118238233,0.335591258388013,5,0.784215012658387,0.158669682685286,0.942947538103908,1,7.78193461168878
"97",97,16,58,1.67230698661879,0.189396018441767,9,0.952451938483864,0.335403598262928,0.886311854701489,2,7.74951094589463
"259",259,33,92,1.2621521288529,0.245223614480346,18,0.757165055535734,0.430418801377527,1.5571757867001,2,7.74370848988237
"262",262,35,142,1.22857258762233,0.36296401405707,16,0.820490866526961,0.417792294058017,1.52300829393789,2,7.69455983296181
"212",212,13,160,1.61731627229601,0.343109820876271,4,0.668218055739999,0.337469536229037,0.584118404891342,1,7.68130856513943
"271",271,38,92,1.38132823174819,0.338728264905512,15,0.813399407919496,0.248380691977218,0.0288882497698069,2,7.67748147813565
"182",182,26,114,1.29342276295647,0.371070532128215,8,0.707130841631442,0.386756801162846,0.219109868630767,1,7.67651064163261
"291",291,28,138,1.41872057053261,0.345954400487244,9,0.837581694312394,0.497443084605038,1.67935386067256,2,7.66622968734563
"383",383,39,106,1.40520721287467,0.185534638166428,4,0.641374911088496,0.259752486017533,0.667988038621843,1,7.65510150924048
"337",337,56,146,1.21277253823355,0.255716061405838,20,0.9706826957874,0.467434049467556,1.05120957642794,2,7.63143155237655
"19",19,58,138,1.29596174592152,0.322383571229875,23,0.980661620758474,0.31217698007822,0.610970951616764,1,7.62714509358058
"185",185,43,166,1.38562924163416,0.33131216885522,15,0.805581715516746,0.165785682620481,0.104247826617211,1,7.60914765981395
"341",341,18,88,1.59496815595776,0.390162336453795,20,0.995596095267683,0.423306676675566,1.48213182156906,2,7.58497466393247
"166",166,4,56,1.34576035221107,0.326621956564486,14,0.82944684876129,0.334670638432726,1.62543201772496,2,7.57794929887352
"272",272,41,176,1.49615709939972,0.221850669570267,19,0.741085245274007,0.30501431808807,1.53521392913535,1,7.5617969151748
"4",4,9,42,1.46873315828852,0.297500374726951,10,0.764518664684147,0.458728634752333,1.0048616155982,2,7.55326349621724
"344",344,29,156,1.22552010049112,0.330029784236103,14,0.833187744300812,0.25762955355458,1.04443347128108,1,7.55110459980597
"58",58,52,114,1.78552827285603,0.205652857199311,8,0.73998953262344,0.447286990005523,1.11434313422069,1,7.52538670080973
"329",329,48,160,1.67016452704556,0.191742939967662,19,0.69736017473042,0.271177093614824,1.74775197450072,1,7.50882747813043
"47",47,26,98,1.68493815762922,0.282555949687958,22,0.810884270444512,0.200277758645825,1.47928323922679,2,7.49875473961459
"53",53,43,162,1.78771032197401,0.387332929484546,20,0.813882106449455,0.366306952317245,0.591409080196172,1,7.49351059445945
"75",75,14,136,1.35524967899546,0.339756538253278,6,0.949241670034826,0.215331968269311,1.47186748124659,1,7.4517437124578
"204",204,48,104,1.32572570610791,0.280270206741989,23,0.630742443073541,0.139103114721365,1.93572491547093,2,7.44816751928859
"30",30,43,144,1.37900689146481,0.307982601411641,18,0.700323119014502,0.191765568451956,1.29355935519561,2,7.41649879858844
"24",24,45,96,1.3038262933027,0.322419138904661,6,0.72588432142511,0.189320518518798,0.823423127178103,2,7.39102375038942
"242",242,12,56,1.31706504696049,0.348134921770543,14,0.793453250266612,0.435768784373067,0.683574040886015,2,7.38012476021118
"369",369,53,130,1.20945591875352,0.3258175868541,5,0.618058407865465,0.330425315885805,1.83637747447938,2,7.35455503485656
"138",138,25,104,1.39636742575094,0.360799385234714,12,0.919417373929173,0.49878628202714,0.0451306337490678,1,7.31587444431491
"28",28,31,128,1.40481241797097,0.343088267557323,23,0.740988635644317,0.489355627680197,1.59045557538047,1,7.30304169777151
"385",385,39,178,1.38612426929176,0.355937462300062,25,0.994863764662296,0.144501284579746,0.665279638953507,2,7.30050894595731
"152",152,26,138,1.51072640880011,0.325577782280743,8,0.906440621521324,0.276344891870394,0.748347808606923,2,7.28689146314539
"267",267,57,138,1.73516465057619,0.342196551337838,8,0.735270273406059,0.372671982855536,1.58141796896234,2,7.2852473400216
"400",400,30,120,1.78685811250471,0.389752058498561,14,0.972620283067226,0.447640732512809,0.17603657906875,2,7.22399187788063
"181",181,49,130,1.65042105233297,0.332697936985642,20,0.73688772469759,0.355850438587368,1.66054361732677,2,7.21912120608062
"49",49,46,152,1.27572924722917,0.380172176286578,24,0.85322302877903,0.401953319669701,1.99226628756151,1,7.21773568782747
"231",231,13,64,1.63820203822106,0.209752503689379,17,0.791030018776655,0.38870827422943,0.16778424102813,2,7.19298029349762
"277",277,40,94,1.55404194155708,0.242112264595926,24,0.681655727233738,0.108296864433214,1.481971393805,1,7.18076133171759
"177",177,33,70,1.52776778074913,0.27785810707137,19,0.83203778155148,0.285192069713958,0.553853535559028,2,7.1722474281376
"184",184,55,116,1.57988478122279,0.335792239569128,16,0.839609255734831,0.244743857183494,0.765074856113642,2,7.16661960593667
"381",381,29,72,1.64779674019665,0.145137246977538,15,0.962610694766045,0.476303147268482,0.335505601018667,2,7.15348198509494
"66",66,38,180,1.73878742717206,0.190439367573708,20,0.837801039591432,0.475287566543557,0.996574601624161,1,7.12844758282509
"120",120,38,138,1.66856511393562,0.25749046690762,4,0.929773716069758,0.280690552550368,1.57399990456179,2,7.10373499732814
"136",136,7,172,1.43370667118579,0.243880868703127,25,0.626970890071243,0.454349147272296,0.975514666177332,1,7.00991812481161
"301",301,32,84,1.53872943003662,0.377734810579568,21,0.636573303490877,0.388925869716331,1.52605660678819,2,7.00188884752389
"229",229,58,170,1.53956549190916,0.360513008479029,24,0.743511883262545,0.490990706253797,0.3480014950037,2,6.98941867621996
"67",67,56,164,1.60328127387911,0.245050220750272,5,0.666502049472183,0.35056679835543,0.906497904565185,2,6.98655353017339
"95",95,31,134,1.75882182181813,0.222507229167968,24,0.871894946321845,0.411411203909665,0.608542762231082,1,6.94088010855085
"372",372,32,94,1.39872276457027,0.21162880519405,6,0.733614661637694,0.425059750326909,0.766975590027869,1,6.93432979360475
"65",65,18,42,1.42400647499599,0.358876770641655,16,0.898667112458497,0.288793719490059,0.804104922804981,1,6.91663779237073
"375",375,20,66,1.67530239089392,0.285464069526643,17,0.832785590644926,0.13299522921443,0.901231613010168,1,6.86646353931082
"63",63,53,132,1.24131036079489,0.340150587446988,13,0.715697564743459,0.45328042039182,0.0629490986466408,1,6.86097793061987
"150",150,57,152,1.53081760383211,0.358901938330382,18,0.899025294370949,0.482313342043199,0.70936451619491,1,6.82656087205649
"290",290,55,126,1.28015758101828,0.279403089452535,5,0.883864707034081,0.202543033054098,1.64945119526237,2,6.77423553692231
"338",338,39,92,1.77430973709561,0.305737935099751,25,0.636344808712602,0.405517041683197,1.48892572522163,1,6.77044204981601
"207",207,13,110,1.25719187096693,0.308994745090604,13,0.796610227972269,0.285503723891452,1.58531300351024,1,6.76686549019551
"90",90,48,130,1.51006452874281,0.212632413953543,19,0.940933983307332,0.209425827139057,1.69679910410196,2,6.71245241159084
"261",261,18,48,1.28887673732825,0.351549658924341,15,0.681847136374563,0.405879233265296,1.45591430040076,2,6.66606310328528
"234",234,39,100,1.74694954720326,0.382408287376165,9,0.934450754430145,0.477839241852053,1.38484685495496,1,6.66569955591672
"173",173,6,152,1.48727824757807,0.344194210600108,8,0.944908153451979,0.492660260875709,1.66711677750573,1,6.58032387961745
"287",287,42,142,1.39533451823518,0.178921672329307,16,0.669611994735897,0.23579416424036,0.729380089323968,2,6.55396096640209
"332",332,50,124,1.30137504804879,0.126954953093082,10,0.88399679530412,0.488130526267923,0.28656745608896,1,6.54021158299103
"319",319,24,64,1.3469104021322,0.179057088494301,16,0.677425101306289,0.302203652332537,0.793653656262904,1,6.37952909940624
"107",107,19,72,1.28332228367217,0.31767279272899,11,0.636394868884236,0.178437228198163,0.785092246718705,2,6.33404783203212
"371",371,26,146,1.72153890123591,0.278937210142612,12,0.882772856485099,0.255584558006376,0.273117749486119,2,6.3283814276445
"278",278,5,110,1.73623603954911,0.318163678143173,12,0.998905696254224,0.316230880795047,1.18028277577832,2,6.31893937127603
"179",179,45,138,1.35276274960488,0.233211839199066,24,0.830156120378524,0.202680202433839,1.2472329181619,2,6.31853365025715
"363",363,50,128,1.535225527687,0.389676391612738,12,0.660554432030767,0.497061378904618,0.674920252058655,2,6.27445891659863
"54",54,50,110,1.61644677263685,0.162231824081391,3,0.726975362375379,0.343364581116475,0.5155094480142,1,6.09327869706024
"123",123,50,112,1.58286175103858,0.369763316493481,21,0.775218683388084,0.477022589999251,1.23513730568811,2,6.08864617477745
"187",187,47,98,1.50209408802912,0.360049375891686,19,0.723530834540725,0.323672477854416,1.55930307880044,1,6.07390645583175
"98",98,52,124,1.7971842229832,0.20639531686902,9,0.82941586393863,0.153706598677672,0.775016122031957,2,6.01270587384995
"33",33,28,98,1.60694845640101,0.198897304385901,7,0.929585443902761,0.333266682224348,0.650886424817145,2,5.90565493961065
"197",197,16,130,1.36874801586382,0.218657559622079,22,0.963483729120344,0.31925715028774,1.0349080497399,2,5.8732148649269
"306",306,12,44,1.59931504880078,0.182494225539267,13,0.944502638466656,0.329287433298305,0.406626729760319,1,5.79365782282712
"361",361,52,118,1.23048027330078,0.158252500370145,14,0.866246782615781,0.218181161209941,0.781304149422795,1,5.70604144689947
"114",114,34,158,1.41975732352585,0.179014603514224,3,0.65154470577836,0.459684565896168,0.121426071971655,2,5.63934123489365
"153",153,52,118,1.49427632284351,0.236707668565214,5,0.626000437885523,0.089276832411997,1.3159738285467,1,5.55286863216663
"117",117,32,110,1.78658692804165,0.357111885771155,3,0.608959590923041,0.131662727682851,1.47848589392379,1,5.4592000440365
"367",367,47,170,1.59642503145151,0.322355417441577,6,0.966336616221815,0.134733611950651,0.415816628839821,2,5.38384509448061
"233",233,33,134,1.49781225048937,0.146421811077744,23,0.771363729983568,0.337921350961551,0.409379973541945,1,5.31160922566174
"111",111,28,114,1.79615608504973,0.17014456121251,17,0.663434556499124,0.439338288968429,0.148873379454017,2,5.28153637492593
"386",386,15,156,1.47519151512533,0.342232769262046,20,0.755029265489429,0.224407635163516,1.89066902408376,2,5.11704128671354
"78",78,39,110,1.55642579323612,0.286031152401119,12,0.949193282797933,0.118662604014389,0.568218055181205,2,5.10594427542454
"55",55,48,158,1.6986544973217,0.198539703525603,17,0.739714761078358,0.158006885205396,1.44152165343985,1,5.10115152029599
"331",331,9,42,1.74216318279505,0.182812302466482,8,0.78063648995012,0.301152296015061,1.33769889874384,1,4.8897157788269
"307",307,53,172,1.21463064034469,0.21234259000048,16,0.698591862246394,0.195570081705227,1.04294963367283,1,4.81019083110025
"362",362,44,114,1.27023870754056,0.213786320202053,4,0.685597408562899,0.138265586458147,1.91941977199167,1,4.79579579383603
"109",109,43,146,1.79164777840488,0.319910287950188,21,0.66265036938712,0.0869895595824346,0.173850011546165,2,4.73385754967916
"96",96,25,134,1.28976551885717,0.268548417370766,14,0.733589887805283,0.195955617702566,0.492523888126016,1,4.72189726669944
"41",41,29,158,1.66905849957839,0.337771408259869,4,0.920890106912702,0.191301917773671,1.62474311934784,1,4.69077665452679
"237",237,33,68,1.30472491672263,0.368008190859109,17,0.888303709309548,0.414292815607041,1.53403340419754,1,4.61719933114615
"85",85,38,84,1.28809494213201,0.224561239313334,4,0.623147196508944,0.233404883183539,0.121955702546984,2,4.3562077908053
"349",349,57,180,1.42856864067726,0.398269329313189,18,0.814277721941471,0.0757860593730584,1.40219736471772,2,4.3136897221295
"140",140,50,102,1.23097817539237,0.206272610183805,5,0.823246549349278,0.424938332289457,0.996753398794681,2,4.31306646532547
"270",270,57,160,1.58475574082695,0.158897760789841,18,0.938907091971487,0.258592871134169,1.2541490807198,1,4.29135242634344
"48",48,43,164,1.672628035862,0.158521590288728,6,0.925729352422059,0.36472899641376,1.36348017444834,2,4.25462433793458
"253",253,21,68,1.41373446118087,0.312471631448716,6,0.683802369516343,0.101289162412286,0.575758751947433,2,4.00545159453254
"221",221,31,64,1.24129166286439,0.399407957866788,14,0.721456239372492,0.424798763822764,0.968232406303287,1,3.76716744928597
"139",139,42,86,1.29826108720154,0.133855082001537,12,0.777841037139297,0.46905193477869,0.567845680285245,2,3.45421575474018
"45",45,9,60,1.50555203254335,0.161797279212624,22,0.610179291758686,0.297484295908362,0.75423528207466,2,3.42580664549655
"358",358,38,78,1.79959481614642,0.141010963078588,17,0.977298414707184,0.385403853608295,0.385720291174948,1,3.39690593025682
"245",245,10,32,1.68215981726535,0.201693359855562,14,0.921873872168362,0.180326856789179,1.89497522357851,2,3.37071267489868
"52",52,47,96,1.43354351995513,0.261312970519066,17,0.89885985404253,0.207093449891545,0.778304123785347,2,3.36002260548286
"327",327,50,116,1.29992018714547,0.113420269731432,25,0.736223476100713,0.410751581541263,0.738720614463091,2,3.26585935505406
"246",246,52,158,1.79574190685526,0.310759532172233,22,0.988071008585393,0.0917096195043996,1.64267637487501,2,3.21793181631555
"110",110,29,74,1.64000492426567,0.216503333952278,11,0.643399923760444,0.082476582378149,1.16179848928005,1,3.06988335009741
"142",142,52,162,1.22496917294338,0.222451140638441,3,0.855031253956258,0.214619326870888,1.77419393137097,1,2.72153695960312
"384",384,39,88,1.44995804750361,0.0932345880195499,16,0.660068829078227,0.439854486961849,1.25882741622627,1,2.46847887613289
"68",68,55,168,1.54437000104226,0.119873406365514,20,0.847229468543082,0.320264098700136,1.2475662198849,1,2.3657054343752
"51",51,9,166,1.65696948166005,0.134069968014956,23,0.932166454195976,0.497770691639744,0.931750145275146,2,2.12134169580495
"314",314,11,130,1.74514744137414,0.297037401422858,23,0.747054233774543,0.230469133239239,0.0146926515735686,1,2.01722387815888
"305",305,46,146,1.37050902382471,0.105463067721576,20,0.845001702476293,0.451449893065728,1.53619935084134,2,1.9141884922536
"321",321,50,128,1.67300091097131,0.110875727050006,3,0.910651371628046,0.492964669596404,1.61609300086275,1,1.8485220910709
"390",390,37,88,1.33113955473527,0.173253353405744,5,0.640530955418944,0.210322019411251,1.19260837230831,1,1.82994684239309
"285",285,23,84,1.28588334806263,0.109960853774101,17,0.611877945717424,0.398046380025335,0.46509907906875,1,1.73478562323943
"356",356,46,134,1.24719316209666,0.210434849280864,3,0.780005231779069,0.136668023420498,0.0982350800186396,1,1.64168451851205
"339",339,31,180,1.23143435725942,0.315148468781263,10,0.750206835474819,0.149297216092236,1.06199524272233,1,1.58869339546292
"220",220,7,34,1.74013637043536,0.267509609181434,19,0.891993432957679,0.121445521945134,1.39296222897246,1,1.57283034734721
"205",205,60,160,1.2196207088884,0.127727134060115,5,0.998660315852612,0.384682454750873,1.08176341187209,2,1.52443428513103
"211",211,56,150,1.39703945447691,0.180200639739633,22,0.733375766966492,0.164857861236669,1.86764913378283,2,1.44448568699965
"335",335,43,166,1.29630866101943,0.184624771028757,10,0.926544702984393,0.189911750261672,0.587081402540207,2,1.42065634685399
"199",199,38,132,1.74285086304881,0.0944899736903608,5,0.819588378351182,0.491970509872772,0.851406576111913,2,1.41503826082582
"223",223,49,128,1.47765453038737,0.260478988476098,23,0.975228080525994,0.0883928036782891,0.936113064642996,2,1.33345132774626
"376",376,53,180,1.71084760981612,0.228837058693171,7,0.91141460724175,0.155952522880398,1.93008104665205,2,1.27811659509917
"159",159,37,148,1.52581964735873,0.0536087188869715,3,0.860989043675363,0.454270798596554,0.735167797189206,1,1.27642582428287
"378",378,14,40,1.4453807788901,0.216998093575239,19,0.744700948707759,0.101973228622228,0.893789829220623,2,1.26808891957494
"154",154,10,170,1.76434582611546,0.192989585548639,16,0.716871479898691,0.419855439453386,0.000536382663995028,1,1.17858132723424
"393",393,8,132,1.60104503100738,0.210750411171466,12,0.807564336061478,0.340670024510473,0.0933248866349459,2,1.10761320794821
"292",292,28,86,1.72748106387444,0.207463418226689,7,0.86127214031294,0.141285614692606,0.831626025028527,1,0.900905521575303
"25",25,28,86,1.24869932122529,0.0970303964801133,23,0.910926856193692,0.383361587300897,1.60641209874302,1,0.813388180814559
"222",222,37,104,1.31135480697267,0.102525448519737,13,0.659845274221152,0.222863728180528,0.386278599034995,2,0.811197183890976
"5",5,45,178,1.41037915656343,0.127705217711627,10,0.821623128000647,0.183008450549096,1.03807965479791,1,0.681409458983281
"336",336,11,30,1.39748280309141,0.110072082839906,4,0.812507656775415,0.27391118905507,1.82879244023934,2,0.674468636357504
"176",176,55,114,1.3533770352602,0.17866300707683,19,0.961578946001828,0.125826145987958,0.493453001137823,2,0.597324955697389
"244",244,26,96,1.47350297598168,0.128968313895166,10,0.91181358397007,0.224785926169716,0.130543190054595,2,0.544332621056608
"59",59,39,164,1.75324162174948,0.225108143407851,18,0.946005721576512,0.0712166544981301,0.935878396034241,1,0.510447144878143
"178",178,11,154,1.45033897398971,0.211767179146409,6,0.997877638507634,0.297312842216343,0.0173029163852334,2,0.500822756041184
"281",281,24,162,1.24165478087962,0.111178977321833,7,0.890665981173515,0.331939281430095,0.473094805143774,2,0.459969401355306
"275",275,36,132,1.70140788936988,0.168189884908497,24,0.656826543062925,0.0844392561120912,1.61025928054005,2,0.428719954335815
"29",29,23,66,1.32410849556327,0.321097777970135,12,0.71121828481555,0.0573097744490951,1.15283809183165,2,0.407134055367774
"241",241,55,178,1.66420626905747,0.0368145470507443,14,0.68267435580492,0.11150049592834,0.174736139830202,1,0.352570050172038
"323",323,11,168,1.45710929296911,0.161158792674541,22,0.736541710793972,0.458150119986385,1.85527527751401,2,0.352106336900727
"283",283,43,130,1.70218544667587,0.150376162398607,11,0.898869225010276,0.128759845625609,1.53219499997795,1,0.330296312899337
"11",11,59,168,1.54352476950735,0.0830248061567545,13,0.616361292544752,0.363448224030435,1.80522441118956,1,0.320845378128317
"119",119,8,160,1.30130691728555,0.180559346172959,11,0.888441365212202,0.336627592914738,1.9747726758942,1,0.319193403989052
"156",156,9,80,1.29376111999154,0.203616109956056,5,0.678734780754894,0.24637482361868,1.03593562636524,1,0.281168247783839
"82",82,26,136,1.63863075049594,0.187331177759916,16,0.807847420498729,0.0706825946690515,0.00409437995404005,1,0.280911397171522
"92",92,38,158,1.7886253095232,0.397478314489126,22,0.912252031359822,0.0680667702108622,0.229825600981712,2,0.24201080185716
"249",249,31,128,1.40468463879079,0.0513309946283698,22,0.943443486280739,0.447460553492419,1.63578782230616,2,0.240636769128447
"135",135,18,102,1.74998172400519,0.0884474382735789,5,0.82547680940479,0.362777458503842,0.265885674860328,2,0.238991797067445
"300",300,20,44,1.61591958948411,0.160937229637057,21,0.982302959356457,0.0841955692740157,1.47628209087998,1,0.18119280137722
"165",165,23,80,1.49450766043738,0.350123983342201,3,0.898193707596511,0.0682754184817895,0.360306250862777,2,0.169718681227355
"353",353,51,154,1.75129014258273,0.182200045511127,15,0.736988723184913,0.0595270851626992,0.965232615359128,2,0.163202792727013
"191",191,23,158,1.77790064597502,0.142025770433247,20,0.712348030228168,0.263161407550797,0.455839108210057,1,0.138503716430257
"93",93,24,94,1.4816565584857,0.0178663527593017,18,0.632778245769441,0.305352418450639,0.845968515146524,2,0.131324759591902
"115",115,21,144,1.23761330558918,0.367569052055478,8,0.872225990053266,0.0482230107299984,1.19750212598592,1,0.130877783226763
"18",18,54,126,1.31688749715686,0.083777781855315,6,0.79889719709754,0.347873727092519,0.816094690933824,1,0.12682809150872
"188",188,29,170,1.22811044314876,0.0394265664741397,6,0.874352052621543,0.204753529862501,0.0540817785076797,2,0.125226619298287
"84",84,23,166,1.38267312711105,0.0697790423408151,11,0.703765024989843,0.447647748980671,0.624286472797394,2,0.115498623329891
