"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"345",345,55,332,1.75955334529281,0.0702976839616895,15,0.612453688494861,0.247451572096907,1.08915177872404,1,0.595226783446247
"36",36,26,218,1.32398267411627,0.369367470126599,13,0.848557577468455,0.0474341658409685,1.2828738829121,2,0.592350548871221
"75",75,34,452,1.63857189207338,0.393788118753582,10,0.849485950823873,0.0541508385213092,1.08372989296913,1,0.591007312212902
"242",242,79,388,1.45487134759314,0.348362635262311,22,0.832324957009405,0.0210336870513856,1.13710026675835,2,0.58083597623221
"155",155,33,190,1.34204119071364,0.397590311430395,5,0.606867397297174,0.0625828836346045,0.517652402631938,2,0.577758122595112
"181",181,71,388,1.5226598569192,0.0823616710491478,23,0.904324173927307,0.321807611384429,0.762713622301817,1,0.519941104652142
"232",232,58,314,1.65276475343853,0.371495051775128,25,0.753172290418297,0.0540184682467952,1.72726668277755,1,0.514985301149472
"398",398,17,360,1.77640783977695,0.263172069285065,7,0.784418541938066,0.0655722582014278,0.714951483067125,1,0.497877046357077
"131",131,98,262,1.74651720975526,0.0791343482211232,14,0.694602021295577,0.229327997541986,0.64865443482995,1,0.486800979271387
"130",130,83,402,1.41057537551969,0.0368930418044329,4,0.956998509354889,0.192443085368723,0.450079985894263,1,0.483721526246646
"237",237,50,408,1.246572985081,0.143621882516891,4,0.762395382486284,0.0749300558818504,0.720765987876803,1,0.477779792629226
"50",50,59,440,1.6016988332849,0.027412124350667,18,0.805896127596498,0.323727927403525,0.199927921406925,2,0.449676629148039
"70",70,47,390,1.73779433271848,0.0141968235373497,7,0.854335338808596,0.0682063684798777,0.262273059226573,1,0.448173353050519
"364",364,7,400,1.40189919713885,0.358244922105223,7,0.660573132056743,0.212082818849012,0.698125261347741,2,0.445931324662055
"344",344,11,406,1.73398112794384,0.284351616166532,16,0.779859439563006,0.208020194200799,1.50294639542699,2,0.44586561027008
"90",90,73,278,1.7409363606479,0.0974544611759484,5,0.984053775761277,0.181380498572253,0.783465244807303,1,0.429646676311785
"187",187,54,452,1.59224352193996,0.200549905747175,16,0.803997896425426,0.0682681825710461,1.56737549323589,1,0.41973513760017
"270",270,31,446,1.32109986352734,0.07082699239254,14,0.818850570172071,0.393656198284589,1.27836206788197,2,0.417679297229363
"211",211,85,372,1.28012498086318,0.354853244218975,7,0.745543088391423,0.0558595755137503,1.88513199193403,2,0.414362065758293
"306",306,108,362,1.3430922085885,0.0874104446731508,18,0.892494865227491,0.411004732362926,1.41790016414598,1,0.413056244268793
"335",335,98,428,1.72724076630548,0.0642118777148426,21,0.906433471851051,0.421285885386169,1.89240087894723,2,0.40795838634778
"312",312,74,460,1.42289548614062,0.0603336842730641,12,0.748449767939746,0.112703701597638,0.293560354039073,1,0.393255895379262
"311",311,65,302,1.23482183343731,0.122412371542305,21,0.921904936619103,0.123149155406281,0.763623960781842,1,0.384222877816512
"302",302,106,464,1.47437446899712,0.002453229483217,19,0.763651343435049,0.103696250473149,0.837274574209005,2,0.37036072835443
"3",3,13,282,1.42383585018106,0.0747221597470343,21,0.74346607318148,0.319562130025588,0.323945666663349,1,0.360782498286846
"133",133,106,474,1.41071271747351,0.00260338196530938,17,0.946190992742777,0.27367790217977,0.978241198230535,1,0.357726223880069
"387",387,90,302,1.75771034625359,0.0966506398282945,15,0.885365169029683,0.272682844661176,1.70990378130227,2,0.352107213766711
"22",22,30,166,1.33658123142086,0.21682645836845,20,0.665948589239269,0.0625798834953457,0.526537694502622,2,0.351196159406284
"35",35,48,448,1.78529779608361,0.0487564037553966,20,0.713760486897081,0.215163308312185,1.15555840637535,1,0.34917040959539
"309",309,79,408,1.73592014769092,0.0161219505593181,8,0.79671666380018,0.296017309417948,1.41315039619803,1,0.343032845078257
"127",127,65,324,1.28112754840404,0.1599390598014,16,0.977753622457385,0.138179726316594,1.47087066946551,1,0.331478998253407
"396",396,17,72,1.25139301498421,0.0305792550556362,12,0.934640929102898,0.445185964694247,0.269381020683795,1,0.326342878975711
"149",149,96,458,1.2526332766749,0.0133061296306551,6,0.780073586571962,0.0556053539039567,0.239008634351194,1,0.316236267737767
"359",359,19,298,1.46192868235521,0.287245351169258,5,0.846692903805524,0.14914184785448,0.488326619379222,1,0.295826292358648
"363",363,49,228,1.48277635420673,0.173130720388144,12,0.810968280304223,0.119548842427321,0.309127451386303,2,0.278998905047008
"84",84,88,356,1.33892980255187,0.310346338059753,8,0.686520726513118,0.067207083106041,0.846493234392256,2,0.264933263666164
"220",220,34,478,1.57692449348979,0.095265200175345,16,0.686762873176485,0.0735538629814982,1.83781698578969,2,0.263720444826625
"250",250,63,396,1.53622406101786,0.0076122616417706,8,0.933122920058668,0.019373067189008,1.72176067484543,2,0.257623192859225
"122",122,110,458,1.31396928126924,0.100284522585571,15,0.953887180052698,0.253237545723096,0.0722389812581241,2,0.257144575257781
"351",351,57,288,1.66522395978682,0.154651518911123,13,0.897775351349264,0.0646728611318395,0.779114710632712,2,0.253223742356472
"202",202,36,350,1.41826711599715,0.268488208670169,16,0.655261855758727,0.0514132897369564,1.60992830432951,1,0.25217166931246
"390",390,16,226,1.62267961492762,0.185966753493994,15,0.905971785541624,0.0854065348394215,0.278991873841733,1,0.251977758217144
"361",361,10,388,1.43543560663238,0.30242569046095,23,0.7269077190198,0.11247266700957,1.82370446436107,1,0.248174109403471
"65",65,120,398,1.69514714037068,0.210756793804467,7,0.618589351139963,0.00302773178555071,0.106237980537117,2,0.241660210750747
"87",87,68,414,1.48501676386222,0.00446454957127571,5,0.900574726983905,0.0572673447895795,0.99857720034197,1,0.23678014648615
"144",144,9,336,1.47546034343541,0.136987090948969,18,0.852599189523607,0.366272344486788,1.43460148992017,1,0.235464470593078
"373",373,24,274,1.62683749431744,0.357107380591333,3,0.717141136806458,0.0374060267349705,0.547340077813715,1,0.234436011034945
"388",388,40,278,1.58346471539699,0.0979049253277481,23,0.808336382731795,0.0939197703264654,1.35381570039317,2,0.212101542866386
"355",355,37,262,1.47451168829575,0.211815682426095,17,0.798375711869448,0.104150896077044,0.174747453071177,2,0.211964632146785
"274",274,55,214,1.68092168513685,0.0234942185692489,13,0.830732507631183,0.449675964890048,0.882435525767505,2,0.21084370274243
"259",259,43,218,1.5218659398146,0.0281885821372271,10,0.627240163553506,0.0270647250581533,0.296718375757337,1,0.208579103726579
"129",129,38,260,1.6513784004841,0.0966822741553187,22,0.622637343220413,0.406783224549145,1.83645145222545,1,0.207866459045338
"303",303,103,344,1.78841874953359,0.0467291386798024,3,0.635153118614107,0.0286228633485734,1.39447488309816,1,0.206941494955888
"326",326,17,412,1.27234447449446,0.0972376263700426,19,0.805160028673708,0.319807674153708,1.65768372220919,1,0.206718753409432
"362",362,41,258,1.29869156135246,0.120676003675908,12,0.721916748210788,0.198085187468678,0.00188836455345154,2,0.205592668839983
"158",158,22,364,1.55450910818763,0.381676833983511,20,0.955564654897898,0.14890122693032,0.962067746557295,1,0.201691331116391
"159",159,12,252,1.43977584354579,0.366693465225399,6,0.813800487667322,0.168151282821782,1.14398122532293,2,0.19725632579641
"29",29,97,302,1.44246699688956,0.173217275924981,10,0.90835610628128,0.123564557521604,0.954102727584541,2,0.194610795706996
"227",227,62,244,1.70443955124356,0.0444509297609329,21,0.798958265408874,0.118572026840411,1.60913710063323,1,0.194185627040401
"235",235,31,350,1.6934512287844,0.276306873280555,15,0.823854206502438,0.0551005240995437,0.717551430687308,2,0.1914241419957
"174",174,78,392,1.55256190085784,0.0340644175186753,24,0.988170436024666,0.00390647153835744,0.98240458406508,1,0.189012870641661
"57",57,20,440,1.26228666175157,0.181063766777515,14,0.707580944988877,0.0720759241376072,1.30507789365947,1,0.187506662363651
"248",248,59,442,1.22748402622528,0.0306120681576431,6,0.66155168460682,0.0964597611455247,1.93293569656089,2,0.186720996385106
"290",290,20,68,1.40235827635042,0.273517821822315,16,0.703098131157458,0.0698356839129701,0.253032431472093,1,0.1829714358344
"310",310,111,442,1.26815194138326,0.00592250423505902,6,0.760228576511145,0.352594664902426,1.88883184734732,1,0.182613249900463
"201",201,44,472,1.46152478582226,0.0547776021063328,20,0.617170569300652,0.333420291077346,0.616452921647578,1,0.177300531427817
"59",59,73,342,1.23581409193575,0.332179605495185,13,0.640786748193204,0.0179071043385193,1.78755931090564,2,0.17693083051207
"96",96,74,374,1.20969337946735,0.0274932030588388,10,0.994336860999465,0.401546151610091,1.98149819020182,2,0.176763744003997
"21",21,25,346,1.42052727453411,0.282030048128217,5,0.864870920777321,0.0542975449934602,0.744821183849126,1,0.172329268134928
"334",334,64,314,1.30747278509662,0.041156558599323,19,0.645146940648556,0.0243207410676405,0.197560808621347,2,0.165288749936991
"51",51,80,300,1.35319844135083,2.00740993022919e-05,11,0.742832186911255,0.280330913956277,1.56192320864648,1,0.162519784058352
"27",27,3,370,1.44489527447149,0.255330791510642,25,0.608953664079309,0.356596017256379,0.238043647259474,1,0.162299461939441
"4",4,49,422,1.2849122100044,0.0095613619312644,15,0.719409646000713,0.252696565468796,1.28208677237853,2,0.161153376884301
"316",316,23,242,1.28767249728553,0.277014026325196,24,0.83790541542694,0.0933711035177112,1.64367565140128,1,0.154137711178973
"43",43,30,424,1.70868653124198,0.168024476524442,19,0.904987689107656,0.00625820725690573,0.109310850035399,1,0.153441458106571
"86",86,80,338,1.76494332980365,0.0493355847895145,24,0.699035881180316,0.162411353550851,1.58077175915241,1,0.14996106023693
"178",178,60,278,1.79777564266697,0.108581580687314,20,0.811573429778218,0.168737081228755,0.764019432011992,2,0.144788901127106
"386",386,69,248,1.56677147042938,0.1008559493348,12,0.777051547076553,0.0299293874995783,1.57089322758839,1,0.144597867736558
"277",277,18,150,1.58412782270461,0.10200459677726,6,0.776399687491357,0.11084291653242,1.40231600077823,2,0.144376413715478
"196",196,24,286,1.68325442089699,0.104258829820901,14,0.753786845318973,0.0206684237346053,0.757805712986737,2,0.138199604641241
"231",231,80,270,1.31961104250513,0.0784320957958698,21,0.96679994892329,0.184432153357193,1.67795326188207,1,0.138148112055112
"85",85,55,342,1.26339516537264,0.0019492688588798,7,0.937813892494887,0.0584768789121881,1.10674968827516,1,0.132146098064316
"30",30,34,336,1.6870379619766,0.0796002890914679,18,0.949867307394743,0.144661087309942,1.47110210591927,2,0.127081734318865
"64",64,17,340,1.79661639905535,0.2273453110829,7,0.603556144982576,0.0936651180963963,0.219434957019985,1,0.122985067720839
"213",213,18,464,1.6965725434944,0.0745548027567565,13,0.966745823156089,0.301325468695723,1.00470468821004,1,0.120389730252001
"239",239,80,282,1.6517903950531,0.00364096201956272,18,0.912102286145091,0.469381736824289,0.487745073623955,1,0.119275312520748
"147",147,116,352,1.62999727120623,0.15580336805433,15,0.897090789303184,0.0522180998232216,1.35410094074905,2,0.113902166227134
"376",376,76,420,1.39389184573665,0.0235969838686287,5,0.781926566362381,0.24162927409634,1.90112803084776,2,0.113862299071577
"338",338,24,412,1.33473364496604,0.109359647985548,24,0.831136024836451,0.0971037290291861,0.35164691740647,1,0.111589264365016
"135",135,71,244,1.68463751748204,0.262389684747905,23,0.88634389359504,0.0599489449523389,0.175661065150052,1,0.109791555829895
"278",278,45,422,1.55114432768896,0.00181259056553245,25,0.66213389383629,0.0297816988313571,1.08256789855659,2,0.107785186049439
"95",95,66,186,1.39545778334141,0.0392083998769522,25,0.887144694291055,0.13083257980179,1.41923272050917,1,0.091767164729383
"56",56,29,452,1.23266316158697,0.0150458625517786,9,0.682810254208744,0.0358173556160182,0.399682530667633,1,0.0908789595305502
"357",357,52,304,1.20072771948762,0.00415681060403585,13,0.819507837947458,0.241515234578401,1.14702790044248,2,0.0811966307520453
"114",114,25,212,1.46798232039437,0.0877360110171139,5,0.968367680907249,0.0886057389434427,1.70367282209918,1,0.0796171534451943
"262",262,37,206,1.66005656146444,0.109783799387515,22,0.626491643395275,0.0505294327158481,1.87009239755571,1,0.0757174063901937
"89",89,18,374,1.39836274171248,0.182664533797652,24,0.787185172270984,0.0723019451834261,1.51771184336394,1,0.0754421647381587
"143",143,32,278,1.77345589706674,0.113280538376421,5,0.669930687174201,0.0841712855035439,0.00590102700516582,2,0.0705935426776663
"195",195,29,102,1.53149946508929,0.0429675968363881,17,0.658503464236855,0.488230405026115,1.84976365650073,1,0.0675520519938019
"109",109,107,350,1.29496579575352,0.00485378513112664,8,0.959967350959778,0.403232976677828,0.575616068206728,2,0.0664240977841423
"54",54,90,284,1.43524950421415,0.13826172305271,16,0.615198267158121,0.0553770271362737,1.93210169766098,1,0.0648169570020901
"11",11,16,262,1.29127690927126,0.0476615647785366,7,0.808207900077105,0.414412796497345,0.448763923253864,2,0.0627866399494906
"209",209,46,188,1.20676859035157,0.129092199448496,19,0.931369397602975,0.0322628105059266,1.25202816398814,1,0.056804393415382
"192",192,21,72,1.43903637207113,0.0907165274955332,20,0.992675382085144,0.340325312688947,0.714131484273821,1,0.0562720848850754
"210",210,118,266,1.62208840646781,0.0931806897744537,19,0.724371828138828,0.166246920009144,1.81606050441042,2,0.0557496983323586
"389",389,15,266,1.24889445709996,0.358284715376794,10,0.818692628759891,0.136758520966396,1.34848722768947,2,0.0539187943192825
"289",289,31,194,1.37032175436616,0.0816299826838076,21,0.605884956195951,0.0112618730636314,1.63570530293509,2,0.0520455555033106
"58",58,25,242,1.29896946307272,0.023672893550247,21,0.600468201097101,0.422681103693321,1.32238672627136,1,0.0452133881675677
"293",293,110,302,1.47835225383751,0.0693778784945607,8,0.894652699772269,0.145173537079245,0.446136304643005,1,0.0424194053076872
"206",206,88,286,1.22657780810259,0.227516247797757,16,0.954659759439528,0.00871873891446739,0.623144081793725,1,0.0418526569775789
"98",98,70,236,1.40080411168747,0.120918734092265,21,0.635817085113376,0.0572557911509648,0.509713445324451,2,0.0416012614046038
"261",261,20,294,1.77816770570353,0.234898881521076,10,0.604962223302573,0.0963569799205288,1.33519390318543,1,0.040104220901326
"177",177,86,256,1.55581870581955,0.0706003385595977,18,0.938368490990251,0.265671252622269,0.195153632666916,1,0.0384838195077764
"9",9,63,196,1.72357433689758,0.0161912991665304,13,0.792032418120652,0.105229382985272,0.64146588370204,2,0.0378473530689482
"221",221,68,210,1.40831163972616,0.0636518510058522,14,0.871110545005649,0.035648041870445,0.0530394287779927,2,0.0360422789369493
"224",224,102,276,1.57708926508203,0.197824834100902,6,0.852217245753854,0.0109944224823266,1.5926082408987,1,0.0358435999168842
"151",151,39,106,1.30417652400211,0.0604043054394424,19,0.817407421208918,0.288531908765435,0.8336266935803,1,0.0358354681356468
"353",353,108,252,1.43570315642282,0.135602344572544,20,0.653836055379361,0.11694611562416,1.44347761012614,1,0.0355387511656709
"28",28,14,160,1.35584557908587,0.178947677463293,3,0.837825350929052,0.0568059723591432,1.56766456458718,2,0.0343337954683144
"360",360,19,456,1.48336864002049,0.110402974579483,18,0.949704501032829,0.0857805033447221,1.73652355046943,1,0.0342355024706264
"249",249,89,214,1.52406344474293,0.056964610517025,17,0.659303545579314,0.310501405736431,0.211765679996461,2,0.0332282674674446
"157",157,30,122,1.48435399490409,0.111888341605663,7,0.869184690061957,0.0115348835242912,0.26854420080781,1,0.0328240368703816
"72",72,62,160,1.24368394589983,0.0958267062902451,19,0.872265531122684,0.251087940181606,1.47774810856208,2,0.0313993346847483
"349",349,14,238,1.3116187134292,0.315510093141347,4,0.939096611086279,0.0818620204227045,0.98124778456986,1,0.0308607317946
"154",154,13,332,1.23245492563583,0.206681528314948,9,0.832049325667322,0.129545880365185,0.541995917446911,1,0.0300750298375471
"223",223,9,174,1.42116392841563,0.116502495668828,4,0.820701174624264,0.0518614203901961,0.252916775178164,2,0.0289800948825673
"327",327,22,480,1.43751090746373,0.235628151055425,6,0.957969891745597,0.128629393642768,0.997615227941424,2,0.0282763551053858
"184",184,107,256,1.38991472334601,0.01540308278054,21,0.663066366221756,0.460633910144679,0.0675361109897494,2,0.0281641639838114
"25",25,87,210,1.43304609507322,0.0666203207336366,7,0.906739880051464,0.141352504957467,0.729018800426275,1,0.0265187104934111
"74",74,26,390,1.31829582718201,0.025961961504072,24,0.941725343465805,0.231592293945141,0.62143249809742,2,0.0256407090370769
"395",395,46,262,1.60965239647776,0.309321920480579,13,0.651459180749953,0.0017051303293556,0.753073736093938,2,0.0251301461656327
"205",205,32,290,1.42082179030403,0.246619053371251,7,0.746277627162635,0.00629536400083452,0.199001509230584,1,0.0229584167121807
"93",93,11,176,1.48814535643905,0.123352586477995,17,0.750004713051021,0.273728111060336,0.615244515705854,1,0.0227962015558484
"88",88,8,374,1.48601131229661,0.191256248392165,17,0.964931552484632,0.0283505219267681,1.2382493102923,2,0.0196279148493774
"283",283,15,90,1.72382988715544,0.251341355126351,16,0.751070938073099,0.0237381901824847,0.388825456611812,2,0.0172989677191693
"62",62,51,168,1.50094396392815,0.0262976232916117,4,0.939707837533206,0.33602197165601,0.887370069045573,1,0.0167159729850242
"156",156,111,256,1.6416480445303,0.0597395936958492,25,0.65451074084267,0.0799730750732124,1.50733072962612,2,0.0149928019091531
"77",77,14,260,1.67795098386705,0.0439098883420229,5,0.812537157628685,0.080395428580232,0.416836960241199,1,0.0147751113622681
"67",67,17,468,1.31332959607244,0.0733097902499139,18,0.654919478390366,0.334840923547745,0.264482004567981,1,0.0138157474710486
"103",103,49,140,1.28680590488948,0.116575036197901,7,0.911876993346959,0.101065644295886,0.180067155975848,2,0.0121510850168029
"132",132,83,248,1.26120158527046,0.265955354366452,17,0.924480704870075,0.0630505544831976,1.49911842914298,1,0.0116576245566029
"245",245,104,280,1.26320547508076,0.000182015169411898,23,0.866623175796121,0.161265739006922,1.22863554162905,1,0.0108882539652424
"189",189,3,160,1.47311641531996,0.184086451213807,14,0.623026504646987,0.250301545485854,0.900666890665889,2,0.0105661394011372
"107",107,11,64,1.24757885145955,0.241200871858746,6,0.951189994439483,0.125133960158564,0.279568085446954,1,0.0102209491687805
"160",160,74,168,1.43151348377578,0.0854972656816244,12,0.907476871833205,0.40256195818074,0.775325650349259,2,0.00957472396462311
"285",285,10,286,1.74451889251359,0.203475056495518,20,0.711313033103943,0.24084315658547,1.98681953689083,2,0.00934335493311344
"172",172,113,286,1.39697166262195,0.363540891092271,9,0.946810733247548,0.01892057468649,0.295659577939659,1,0.00932499202948213
"137",137,78,196,1.73662319085561,0.0290175877511501,7,0.881653299927711,0.202887376304716,1.78545429557562,1,0.00903881427383823
"53",53,62,196,1.2919386296533,0.00414380207657814,17,0.693920603580773,0.00359432713594288,1.96003531524912,1,0.00798610772221128
"31",31,3,440,1.66288080657832,0.235911163501441,22,0.985211619269103,0.281221139244735,0.953370573930442,2,0.00729665563267726
"246",246,16,140,1.50662830271758,0.000571953877806664,8,0.623006905429065,0.00608916638884693,0.0259802136570215,1,0.00704277257920427
"23",23,11,144,1.45907402406447,0.126308322884142,21,0.792690836079419,0.206838961457834,0.553025770466775,1,0.00524853929061582
"44",44,23,146,1.50427418779582,0.15377790434286,8,0.617514508310705,0.121515717357397,1.04290754953399,1,0.00477307985194474
"324",324,7,270,1.26883634082042,0.0490896852687001,23,0.954378850292414,0.450465549132787,1.87740080337971,1,0.00403343937902137
"264",264,30,70,1.38478726549074,0.0099954666569829,25,0.728036355320364,0.483469621976838,1.54422996053472,2,0.0038998660790991
"268",268,115,278,1.66067765448242,0.0471873897127807,18,0.773591717798263,0.0181132919387892,1.69097515940666,2,0.00375176389209077
"356",356,15,96,1.35672323182225,0.329450527857989,3,0.914464957360178,0.0058555071009323,1.6845234958455,1,0.00347702579642572
"71",71,46,110,1.3506249259226,0.0201172181405127,11,0.739542002324015,0.472673559561372,1.52385557582602,2,0.00321278280485053
"298",298,102,210,1.62604728452861,0.0756421721540392,23,0.605206853989512,0.281921399990097,0.586676511447877,2,0.00194055824923846
"292",292,18,48,1.33460653871298,0.0016881937161088,6,0.722413017321378,0.479405014542863,1.32709545036778,2,0.00190776999901867
"371",371,6,158,1.57882757834159,0.345260047353804,11,0.686862407624722,0.0960495133185759,0.859677828382701,2,0.00165063659314181
"226",226,110,234,1.26280314093456,0.0182306231930852,20,0.631289520580322,0.460506086004898,1.89528885995969,1,0.00151275011951369
"367",367,68,152,1.24594622100703,0.362866500299424,10,0.906047399248928,0.013373683905229,1.96447516046464,2,0.00113718353430956
"228",228,9,222,1.53625124059618,0.209720179531723,17,0.7159497869201,0.0125395385548472,0.480621919035912,2,0.000812348750189883
"105",105,38,76,1.73784194597974,0.353711579646915,12,0.901787565555423,0.0571280149742961,0.300049370154738,1,0.000803578367559522
"185",185,4,172,1.34006564780138,0.0968945872038603,11,0.750000385288149,0.175861761672422,0.225461265072227,1,0.000582260125344681
"348",348,74,174,1.3568822463043,0.325325304549187,16,0.853347910847515,0.0191327392822132,0.794816800393164,1,0.00027731034265112
"180",180,19,38,1.35409844666719,0.00381384063512087,24,0.829909099359065,0.236633802182041,1.32073763292283,2,9.10476797087391e-05
"233",233,6,156,1.21384674408473,0.133657038677484,16,0.797516668029129,0.15813311515376,1.83501035301015,1,8.88803889299074e-05
"329",329,6,60,1.22235103030689,0.00676453029736877,8,0.792699487321079,0.114030809607357,0.31649757316336,1,1.02849419715348e-08
"46",46,2,298,1.2777510356158,0.00241371123120189,8,0.782049172651023,0.267867544549517,0.0120535623282194,2,4.20539843472495e-12
"331",331,2,232,1.6674651147332,0.199130830261856,25,0.712914892658591,0.476362279849127,1.79066196549684,1,3.19905819131762e-12
"140",140,2,396,1.32685246160254,0.1812156685628,25,0.747336894646287,0.0777115611126646,0.490458756685257,1,2.06374146033968e-14
"343",343,1,326,1.43030784996226,0.164651094935834,9,0.677591129019856,0.387295867316425,0.848522651940584,2,2.44207924025355e-15
"179",179,2,448,1.40028724791482,0.177228328306228,6,0.61148788118735,0.125457801972516,1.95217505795881,1,8.00933617981634e-17
"339",339,1,344,1.58908074530773,0.0981484941206873,9,0.709065971896052,0.231583881308325,0.498716916888952,1,6.48083241884214e-23
"276",276,1,474,1.5409988922067,0.203050985280424,13,0.653458841331303,0.367232793942094,1.67015647748485,2,3.99219492866659e-25
